Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season
SP1,2020-09-27,Osasuna,Levante,1.0,3.0,A,2021
SP1,2020-09-27,Eibar,Ath Bilbao,1.0,2.0,A,2021
SP1,2020-09-27,Ath Madrid,Granada,6.0,1.0,H,2021
SP1,2020-09-27,Cadiz,Sevilla,1.0,3.0,A,2021
SP1,2020-09-27,Valladolid,Celta,1.0,1.0,D,2021
SP1,2020-09-27,Barcelona,Villarreal,4.0,0.0,H,2021
SP1,2020-09-29,Sociedad,Valencia,0.0,1.0,A,2021
SP1,2020-09-29,Getafe,Betis,3.0,0.0,H,2021
SP1,2020-09-30,Huesca,Ath Madrid,0.0,0.0,D,2021
SP1,2020-09-30,Villarreal,Alaves,3.0,1.0,H,2021
SP1,2020-09-30,Eibar,Elche,0.0,1.0,A,2021
SP1,2020-09-30,Real Madrid,Valladolid,1.0,0.0,H,2021
SP1,2020-10-01,Ath Bilbao,Cadiz,0.0,1.0,A,2021
SP1,2020-10-01,Sevilla,Levante,1.0,0.0,H,2021
SP1,2020-10-01,Celta,Barcelona,0.0,3.0,A,2021
SP1,2020-10-03,Valladolid,Eibar,1.0,2.0,A,2021
SP1,2020-10-03,Ath Madrid,Villarreal,0.0,0.0,D,2021
SP1,2020-10-03,Elche,Huesca,0.0,0.0,D,2021
SP1,2020-10-03,Sociedad,Getafe,3.0,0.0,H,2021
SP1,2020-10-03,Valencia,Betis,0.0,2.0,A,2021
SP1,2020-10-04,Osasuna,Celta,2.0,0.0,H,2021
SP1,2020-10-04,Alaves,Ath Bilbao,1.0,0.0,H,2021
SP1,2020-10-04,Levante,Real Madrid,0.0,2.0,A,2021
SP1,2020-10-04,Cadiz,Granada,1.0,1.0,D,2021
SP1,2020-10-04,Barcelona,Sevilla,1.0,1.0,D,2021
SP1,2020-10-17,Granada,Sevilla,1.0,0.0,H,2021
SP1,2020-10-17,Celta,Ath Madrid,0.0,2.0,A,2021
SP1,2020-10-17,Real Madrid,Cadiz,0.0,1.0,A,2021
SP1,2020-10-17,Getafe,Barcelona,1.0,0.0,H,2021
SP1,2020-10-18,Eibar,Osasuna,0.0,0.0,D,2021
SP1,2020-10-18,Ath Bilbao,Levante,2.0,0.0,H,2021
SP1,2020-10-18,Villarreal,Valencia,2.0,1.0,H,2021
SP1,2020-10-18,Alaves,Elche,0.0,2.0,A,2021
SP1,2020-10-18,Huesca,Valladolid,2.0,2.0,D,2021
SP1,2020-10-18,Betis,Sociedad,0.0,3.0,A,2021
SP1,2020-10-23,Elche,Valencia,2.0,1.0,H,2021
SP1,2020-10-24,Barcelona,Real Madrid,1.0,3.0,A,2021
SP1,2020-10-24,Osasuna,Ath Bilbao,1.0,0.0,H,2021
SP1,2020-10-24,Sevilla,Eibar,0.0,1.0,A,2021
SP1,2020-10-24,Ath Madrid,Betis,2.0,0.0,H,2021
SP1,2020-10-25,Valladolid,Alaves,0.0,2.0,A,2021
SP1,2020-10-25,Cadiz,Villarreal,0.0,0.0,D,2021
